timestamp,yaw,pitch,roll,ecg_raw,ecg_filtered,heart_rate,packet_counter
2025-07-21T12:37:48.896150,7.691727270678921e-42,-86.99609375,-1.6635819673538208,1.892548133204787e+16,nan,0,0
2025-07-21T12:37:48.903242,7.715549344572443e-42,-86.99609375,-1.6635819673538208,1.892548133204787e+16,nan,0,0
2025-07-21T12:37:48.910392,7.73797012000164e-42,-102.07421875,-3.7650301456451416,1.3394869124857856e+16,nan,0,0
2025-07-21T12:37:48.917637,7.760390895430837e-42,-102.07421875,-3.7650301456451416,1.3394869124857856e+16,nan,0,0
2025-07-21T12:37:48.924929,7.782811670860034e-42,-106.38671875,-15.879944801330566,4095148237520896.0,nan,0,0
2025-07-21T12:37:48.932123,7.805232446289231e-42,-106.38671875,-15.879944801330566,4095148237520896.0,nan,0,0
2025-07-21T12:37:48.939771,7.829054520182753e-42,-106.38671875,-15.879944801330566,4095148237520896.0,nan,0,0
2025-07-21T12:37:48.946813,7.85147529561195e-42,-87.966796875,-86.85401153564453,3813535821856768.0,nan,0,0
2025-07-21T12:37:48.953991,7.873896071041147e-42,-87.966796875,-86.85401153564453,3813535821856768.0,nan,0,0
2025-07-21T12:37:48.961088,7.896316846470344e-42,-64.439453125,-367.3457336425781,1.298145275281408e+16,nan,0,0
2025-07-21T12:37:48.968578,7.918737621899541e-42,-64.439453125,-367.3457336425781,1.298145275281408e+16,nan,0,0
2025-07-21T12:37:48.976249,7.942559695793063e-42,-64.439453125,-367.3457336425781,1.298145275281408e+16,nan,0,0
2025-07-21T12:37:48.983284,7.96498047122226e-42,-56.8359375,-954.6602172851562,2.624853113873367e+17,nan,0,0
2025-07-21T12:37:48.990706,7.987401246651457e-42,-56.8359375,-954.6602172851562,2.624853113873367e+17,nan,0,0
2025-07-21T12:37:48.998995,8.009822022080654e-42,-50.205078125,-1765.1954345703125,1.633830298410025e+18,nan,0,0
2025-07-21T12:37:49.006846,8.032242797509851e-42,-50.205078125,-1765.1954345703125,1.633830298410025e+18,nan,0,0
2025-07-21T12:37:49.014073,8.056064871403373e-42,-50.205078125,-1765.1954345703125,1.633830298410025e+18,nan,0,0
2025-07-21T12:37:49.021515,8.07848564683257e-42,-35.296875,-1714.2579345703125,7.307970004710851e+18,nan,0,0
2025-07-21T12:37:49.028730,8.100906422261767e-42,-35.296875,-1714.2579345703125,7.307970004710851e+18,nan,0,0
2025-07-21T12:37:49.035806,8.123327197690965e-42,-25.07275390625,-990.0664672851562,7.734087935078695e+19,nan,0,0
2025-07-21T12:37:49.042861,8.147149271584486e-42,-25.07275390625,-990.0664672851562,7.734087935078695e+19,nan,0,0
2025-07-21T12:37:49.050146,8.169570047013684e-42,-19.4462890625,-468.9160461425781,3.73413711303611e+20,nan,0,0
2025-07-21T12:37:49.057169,8.19199082244288e-42,-19.4462890625,-468.9160461425781,3.73413711303611e+20,nan,0,0
2025-07-21T12:37:49.064415,8.214411597872078e-42,-19.4462890625,-468.9160461425781,3.73413711303611e+20,nan,0,0
2025-07-21T12:37:49.071593,8.236832373301275e-42,-17.29345703125,-381.0566711425781,4.837794867219058e+19,nan,0,0
2025-07-21T12:37:49.078653,8.260654447194797e-42,-17.29345703125,-381.0566711425781,4.837794867219058e+19,nan,0,0
2025-07-21T12:37:49.085971,8.283075222623994e-42,-15.3994140625,-467.9941711425781,8.957413368235295e+18,nan,0,0
